,Area Code (ISO3),Area,Element,Year,Unit,Value,Series,Value_porcentaje,Value_porcentaje_1,Source
2426,LBY,Libya,Total Population - Both sexes,2091,1000 persons,8241.893,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2427,LBY,Libya,Total Population - Both sexes,2092,1000 persons,8219.68,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2428,LBY,Libya,Total Population - Both sexes,2093,1000 persons,8196.531,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2429,LBY,Libya,Total Population - Both sexes,2094,1000 persons,8172.488,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2430,LBY,Libya,Total Population - Both sexes,2095,1000 persons,8147.578,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2431,LBY,Libya,Total Population - Both sexes,2096,1000 persons,8121.857,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2432,LBY,Libya,Total Population - Both sexes,2097,1000 persons,8095.345,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2433,LBY,Libya,Total Population - Both sexes,2098,1000 persons,8068.098,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2434,LBY,Libya,Total Population - Both sexes,2099,1000 persons,8040.142,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2435,LBY,Libya,Total Population - Both sexes,2100,1000 persons,8011.534,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2436,MDG,Madagascar,Total Population - Both sexes,2017,1000 persons,25570.512,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2437,MDG,Madagascar,Total Population - Both sexes,2018,1000 persons,26262.313,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2438,MDG,Madagascar,Total Population - Both sexes,2019,1000 persons,26969.307,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2439,MDG,Madagascar,Total Population - Both sexes,2020,1000 persons,27691.018,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2440,MDG,Madagascar,Total Population - Both sexes,2021,1000 persons,28427.328,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2441,MDG,Madagascar,Total Population - Both sexes,2022,1000 persons,29178.077,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2442,MDG,Madagascar,Total Population - Both sexes,2023,1000 persons,29942.607,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2443,MDG,Madagascar,Total Population - Both sexes,2024,1000 persons,30720.11,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2444,MDG,Madagascar,Total Population - Both sexes,2025,1000 persons,31509.841,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2445,MDG,Madagascar,Total Population - Both sexes,2026,1000 persons,32311.43,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2446,MDG,Madagascar,Total Population - Both sexes,2027,1000 persons,33124.45,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2447,MDG,Madagascar,Total Population - Both sexes,2028,1000 persons,33947.959,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2448,MDG,Madagascar,Total Population - Both sexes,2029,1000 persons,34780.863,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2449,MDG,Madagascar,Total Population - Both sexes,2030,1000 persons,35622.321,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2450,MDG,Madagascar,Total Population - Both sexes,2031,1000 persons,36471.752,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2451,MDG,Madagascar,Total Population - Both sexes,2032,1000 persons,37329.006,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2452,MDG,Madagascar,Total Population - Both sexes,2033,1000 persons,38194.097,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2453,MDG,Madagascar,Total Population - Both sexes,2034,1000 persons,39067.238,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2454,MDG,Madagascar,Total Population - Both sexes,2035,1000 persons,39948.586,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2455,MDG,Madagascar,Total Population - Both sexes,2036,1000 persons,40837.95,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2456,MDG,Madagascar,Total Population - Both sexes,2037,1000 persons,41735.052,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2457,MDG,Madagascar,Total Population - Both sexes,2038,1000 persons,42639.745,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2458,MDG,Madagascar,Total Population - Both sexes,2039,1000 persons,43551.897,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2459,MDG,Madagascar,Total Population - Both sexes,2040,1000 persons,44471.365,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2460,MDG,Madagascar,Total Population - Both sexes,2041,1000 persons,45397.909,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2461,MDG,Madagascar,Total Population - Both sexes,2042,1000 persons,46331.392,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2462,MDG,Madagascar,Total Population - Both sexes,2043,1000 persons,47271.951,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2463,MDG,Madagascar,Total Population - Both sexes,2044,1000 persons,48219.792,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2464,MDG,Madagascar,Total Population - Both sexes,2045,1000 persons,49174.969,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2465,MDG,Madagascar,Total Population - Both sexes,2046,1000 persons,50137.294,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2466,MDG,Madagascar,Total Population - Both sexes,2047,1000 persons,51106.347,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2467,MDG,Madagascar,Total Population - Both sexes,2048,1000 persons,52081.6,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2468,MDG,Madagascar,Total Population - Both sexes,2049,1000 persons,53062.407,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2469,MDG,Madagascar,Total Population - Both sexes,2050,1000 persons,54048.128,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2470,MDG,Madagascar,Total Population - Both sexes,2051,1000 persons,55038.412,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2471,MDG,Madagascar,Total Population - Both sexes,2052,1000 persons,56032.803,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2472,MDG,Madagascar,Total Population - Both sexes,2053,1000 persons,57030.612,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2473,MDG,Madagascar,Total Population - Both sexes,2054,1000 persons,58031.035,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2474,MDG,Madagascar,Total Population - Both sexes,2055,1000 persons,59033.379,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2475,MDG,Madagascar,Total Population - Both sexes,2056,1000 persons,60037.129,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2476,MDG,Madagascar,Total Population - Both sexes,2057,1000 persons,61041.884,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2477,MDG,Madagascar,Total Population - Both sexes,2058,1000 persons,62047.287,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2478,MDG,Madagascar,Total Population - Both sexes,2059,1000 persons,63053.049,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2479,MDG,Madagascar,Total Population - Both sexes,2060,1000 persons,64058.826,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2480,MDG,Madagascar,Total Population - Both sexes,2061,1000 persons,65064.224,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2481,MDG,Madagascar,Total Population - Both sexes,2062,1000 persons,66068.827,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2482,MDG,Madagascar,Total Population - Both sexes,2063,1000 persons,67072.27,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2483,MDG,Madagascar,Total Population - Both sexes,2064,1000 persons,68074.252,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2484,MDG,Madagascar,Total Population - Both sexes,2065,1000 persons,69074.422,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2485,MDG,Madagascar,Total Population - Both sexes,2066,1000 persons,70072.384,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2486,MDG,Madagascar,Total Population - Both sexes,2067,1000 persons,71067.761,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2487,MDG,Madagascar,Total Population - Both sexes,2068,1000 persons,72060.247,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2488,MDG,Madagascar,Total Population - Both sexes,2069,1000 persons,73049.586,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2489,MDG,Madagascar,Total Population - Both sexes,2070,1000 persons,74035.48,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2490,MDG,Madagascar,Total Population - Both sexes,2071,1000 persons,75017.578,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2491,MDG,Madagascar,Total Population - Both sexes,2072,1000 persons,75995.419,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2492,MDG,Madagascar,Total Population - Both sexes,2073,1000 persons,76968.396,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2493,MDG,Madagascar,Total Population - Both sexes,2074,1000 persons,77935.87,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2494,MDG,Madagascar,Total Population - Both sexes,2075,1000 persons,78897.228,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2495,MDG,Madagascar,Total Population - Both sexes,2076,1000 persons,79852.051,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2496,MDG,Madagascar,Total Population - Both sexes,2077,1000 persons,80800.013,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2497,MDG,Madagascar,Total Population - Both sexes,2078,1000 persons,81740.668,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2498,MDG,Madagascar,Total Population - Both sexes,2079,1000 persons,82673.586,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2499,MDG,Madagascar,Total Population - Both sexes,2080,1000 persons,83598.401,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2500,MDG,Madagascar,Total Population - Both sexes,2081,1000 persons,84514.68,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2501,MDG,Madagascar,Total Population - Both sexes,2082,1000 persons,85422.117,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2502,MDG,Madagascar,Total Population - Both sexes,2083,1000 persons,86320.593,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2503,MDG,Madagascar,Total Population - Both sexes,2084,1000 persons,87210.094,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2504,MDG,Madagascar,Total Population - Both sexes,2085,1000 persons,88090.484,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2505,MDG,Madagascar,Total Population - Both sexes,2086,1000 persons,88961.545,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2506,MDG,Madagascar,Total Population - Both sexes,2087,1000 persons,89822.873,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2507,MDG,Madagascar,Total Population - Both sexes,2088,1000 persons,90673.987,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2508,MDG,Madagascar,Total Population - Both sexes,2089,1000 persons,91514.308,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2509,MDG,Madagascar,Total Population - Both sexes,2090,1000 persons,92343.355,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2510,MDG,Madagascar,Total Population - Both sexes,2091,1000 persons,93160.765,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2511,MDG,Madagascar,Total Population - Both sexes,2092,1000 persons,93966.292,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2512,MDG,Madagascar,Total Population - Both sexes,2093,1000 persons,94759.754,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2513,MDG,Madagascar,Total Population - Both sexes,2094,1000 persons,95540.984,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2514,MDG,Madagascar,Total Population - Both sexes,2095,1000 persons,96309.808,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2515,MDG,Madagascar,Total Population - Both sexes,2096,1000 persons,97065.973,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2516,MDG,Madagascar,Total Population - Both sexes,2097,1000 persons,97809.197,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2517,MDG,Madagascar,Total Population - Both sexes,2098,1000 persons,98539.112,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2518,MDG,Madagascar,Total Population - Both sexes,2099,1000 persons,99255.312,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2519,MDG,Madagascar,Total Population - Both sexes,2100,1000 persons,99957.337,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2520,MWI,Malawi,Total Population - Both sexes,2017,1000 persons,17670.196,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2521,MWI,Malawi,Total Population - Both sexes,2018,1000 persons,18143.217,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2522,MWI,Malawi,Total Population - Both sexes,2019,1000 persons,18628.747,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2523,MWI,Malawi,Total Population - Both sexes,2020,1000 persons,19129.952,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2524,MWI,Malawi,Total Population - Both sexes,2021,1000 persons,19647.684,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2525,MWI,Malawi,Total Population - Both sexes,2022,1000 persons,20180.839,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2526,MWI,Malawi,Total Population - Both sexes,2023,1000 persons,20728.156,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2527,MWI,Malawi,Total Population - Both sexes,2024,1000 persons,21287.585,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
2528,MWI,Malawi,Total Population - Both sexes,2025,1000 persons,21857.472,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
